Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat;long;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;lat2;long2;is_gced_alltime;;lat_1;long_1;tal_g2;long_g2;latitude;longitude
4502;6396127;PASER JAYA ABADI, CV;JL RM NOTO SUNARDI GG. NOTOKUSUMO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InVkU3IzUXBzUDM1VVA5R2VSSlBKc3c9PSIsInZhbHVlIjoialNXMVJZcXhZOEhLY0N0eFkrQm04Zz09IiwibWFjIjoiYTdhYjhiZmY1ZTM3NDcxN2U4YThhMTQwZmMyZDNkOTAwOTVlYTliYmIwNDc4YjAzNmU5N2VhMzFhNzJjODdhZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: -];;;28/06/2025;UMKM;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;paser jaya abadi;0;0;0;;;jl rm noto sunardi gg notokusumo;;0;paser jaya abadi jl rm noto sunardi gg notokusumo kbli00;4;0;1;0;Duplikat;JL RM NOTO SUNARDI GG NOTOKUSUMO;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4507;6473421;AJA KOMPUTER;Jl. Kapten Piere Tendean;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlJXTXFoQ0tmT1QzV090bUZzNGRuTWc9PSIsInZhbHVlIjoiOUJBcFJIMkdva25ySFRER2xTUFVvUT09IiwibWFjIjoiYmQwZmJjOGNiMTkwM2Q1YWQ3YmVjOGI0ODk3YjE4Mzk1MGJjMGVjYzUzM2IxODk4YThiZTgzNzg0YTRkMjJmNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual: Perangkat digital, PC dan Aksesoris Computer, Kategori: G, KBLI: -];;;05/02/2025;;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;aja komputer;0;0;0;;;jl kapten piere tendean;;0;aja komputer jl kapten piere tendean kbli00;4;0;1;0;Duplikat;Jl Kapten Piere Tendean;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4525;6646675;SENANDUNG BERKAH;JL BAYANGKARA RT 6 RW 11;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InMxR21tSVhYdlRlK05mRWZSdm9nOEE9PSIsInZhbHVlIjoiQkUrZTJnU256VHB3My9mM2VScVBrdz09IiwibWFjIjoiZDA1ODE3NmVhZGZiYWJiM2I3N2JmYTY1MGFhOWIyOTEwZTg2YzdiNDNhZGEwNDAwZGZiNDY2OTZmYTQ3ZDEyNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: INDUSTRI PENGOLAHAN, MEMBUAT KACA CERMIN, FIGURAN, DAN AQUARIUM, Kategori: C, KBLI:...;;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;senandung berkah;0;0;0;;;jl bayangkara rt 6 rw 11;;0;senandung berkah jl bayangkara rt 6 rw 11 kbli00;99;0;1;0;Perlu Konfirmasi;JL BAYANGKARA RT 6 RW 11;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4535;6651878;KSP Karunia Jaya Bersama;JALAN KAPTEN PIERE TENDEAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImFsZlE1b3dZbGh4bTlXZng4YzhwV3c9PSIsInZhbHVlIjoiT2ZHMDJrVkRWRnZDV0pZRUtGcFpMUT09IiwibWFjIjoiNjRiNmY5OWI4OGU0ZWYwNTdlYjgxMGM2YTI2MmFkZWEzOTNlNzExNzk2MmVkZDYyZjI3NDRhNjNmYmYyZGNmZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: KOPERASI SIMPAN PINJAM, Kategori: K, KBLI: 64911];;;10/02/2025;;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;ksp karunia jaya bersama;0;0;0;;;jalan kapten piere tendean;;64;ksp karunia jaya bersama jalan kapten piere tendean kbli64;4;0;1;0;Duplikat;JALAN KAPTEN PIERE TENDEAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4544;6724929;SUPERINTENDING COMPANY OF INDONESIA;Tanah Merah Coal Terminal Office;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlJqNGdrbCtaMWZJWTlMeHhCNy9OUHc9PSIsInZhbHVlIjoiV0hWUSttZU9JQ2dNMG1pd3FlWnd1dz09IiwibWFjIjoiYzVkZDEyMzlhMzQxN2I1MTI5ZmJmMWZkMzczZjBkYjYzZTNlYTAzM2MwMjk1YzJjMjMzOTA2YThlNDk3ODAwNCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 71203]; [Kegiatan Usaha: -, Kategori: -, KBLI: 71202]";;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;superintending company of indonesia;0;0;0;;;tanah merah coal terminal office;;71;superintending company of indonesia tanah merah coal terminal office kbli71;99;0;1;0;Perlu Konfirmasi;Tanah Merah Coal Terminal Office;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4560;7483481;Daffa Salsabilla Surat;Jl. Ulin;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjJ4aFBEd2g4d0c0ZTF0ak9ZTC9SSkE9PSIsInZhbHVlIjoidFRKckk5TDROeTF0Q3FmakQ2dkRDZz09IiwibWFjIjoiZjkwMThhZWNjOWQ2MDYxZTJiYjg0N2JjNmVmMGZhZDc1MzMxMTJhNTBhN2MwNWZkMTYyYzUxNzdlMDFlNDZkOSIsInRhZyI6IiJ9;;;;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;daffa salsabilla surat;0;0;0;;;jl ulin;;0;daffa salsabilla surat jl ulin kbli00;99;0;1;0;Perlu Konfirmasi;Jl Ulin;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4561;7483797;Johansyah;Jl. P. Mentri RT.003 RW.004;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlhLQjllRldrUUlRcmhPMjIzYXdNS1E9PSIsInZhbHVlIjoiTnpLd2VMTytqM213Y0hURk0rckdOUT09IiwibWFjIjoiMjkxZjcyNGM0NDExMjRjZWJlNjc0ZmY3YzI3YjFhZTZjNzE5M2ZmODA1NmY0OTI4MmIwYTA1MGE0ZmQxNmM2MiIsInRhZyI6IiJ9;;;;;15/12/2025;;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;johansyah;0;0;0;;;jl p mentri rt 003 rw 004;;0;johansyah jl p mentri rt 003 rw 004 kbli00;4;0;1;0;Duplikat;Jl P Mentri RT003 RW004;3;4;;;0;6401040004_3_4;-1.90171;116.189459;0;;0;0;1;1;-1.90171;116.189459
4565;16741659;IGN SUWIN MANAGEMENT;Jl. Senaken;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImtYTSs3b3lUN2xCRTFqNXc4cTZKVXc9PSIsInZhbHVlIjoiRThjNWh1N2V0MHI2Q1BLSmJIQ3pKZz09IiwibWFjIjoiMjkwNzdiNWE2OTQ0MDUyMGNjY2JlNTFmYTcwOWJmZDgzMTc3MjQzYzg5YmRjYjI0NzQ5MDFlMWQ2ZGNjZWNjNCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 33122];;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;ign suwin management;0;0;0;;;jl senaken;;33;ign suwin management jl senaken kbli33;99;0;1;0;Perlu Konfirmasi;Jl Senaken;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4569;16742796;HASSIA LIVINA;Km.12 Desa Janju RT.004;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlNOQTlNRkNrMGJ6Q1dnRW1ZdlBBV0E9PSIsInZhbHVlIjoicG8zYTdqOEVGY2prenp3UGRDYmRydz09IiwibWFjIjoiYTk1OTVjN2YxMzNkMDcxMTAzMjMyNmQ3OTI3YWZhNTFkOGQ1NDA0N2QzYmY5ZTUxYmRiMGI3Mzg5ZmI5YWNmOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 20299];;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;hassia livina;0;0;0;;;km 12 desa janju rt 004;;20;hassia livina km 12 desa janju rt 004 kbli20;99;0;1;0;Perlu Konfirmasi;Km12 Desa Janju RT004;4;0;;;0;6401040004_4_0;;;0;;0;0;0;0;;
4570;16742179;NUSTANINGSIH WINDU ALDIANNI K;PERUMAHAN TAPIS INDAH REGENCY;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjFwRTE4clpMOHpDamZMUG9EOXVqTmc9PSIsInZhbHVlIjoiL053dCtxbDlUNTVYMDk3MXlCUEF3UT09IiwibWFjIjoiYjc4YzRmMWM3Y2Y4YjI2N2YzMjcyZmU0NTk5MzdjMzU3ZTg2Nzk1NDZkMjE1NTYyMWE0MzkzYjAxMjYyNDUzYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 10614];;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nustaningsih windu aldianni k;0;0;0;;;perumahan tapis indah regency;;10;nustaningsih windu aldianni k perumahan tapis indah regency kbli10;99;0;1;0;Perlu Konfirmasi;PERUMAHAN TAPIS INDAH REGENCY;0;0;1;;0;6401040004_0_0;;;0;;0;0;0;0;;
4571;16740615;NAHALINDO BANGUN SARANA;Jl. Negara;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImV1d1J6bTVubzJDWEY4N3pCWmo5clE9PSIsInZhbHVlIjoiZUFsZ0RJa0c5RjF0eHdaN09RMVdsQT09IiwibWFjIjoiOGRjOWYzYzUzNzEwMzQ0NDUxNjhjNTY0NWFjM2FhMzFhYzY4MThjMzI1NjI4YjdjMmQ5N2EzMWVkYzUwY2UyMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 23957];;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nahalindo bangun sarana;0;0;0;;;jl negara;;23;nahalindo bangun sarana jl negara kbli23;99;0;1;0;Perlu Konfirmasi;Jl Negara;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4577;7477363;RJM PATUJU;Mangkuruku No.16;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InBsVnFOYk8ySTJvb2I0V1d0NS96VEE9PSIsInZhbHVlIjoibHlpSEVLa0x1YWNpSWxlQUZ0TlRrUT09IiwibWFjIjoiMTg2NmUxNDhiNDIzZTcwMzBmZTU5MmY0OGY3NDVlZmNhYTBkYjBlMjFhZTIzM2MxNGViN2I3NzRiMTVkZTc1ZCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 45407]; [Kegiatan Usaha: -, Kategori: -, KBLI: 45201]";;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rjm patuju;0;0;0;;;mangkuruku no 16;;45;rjm patuju mangkuruku no 16 kbli45;99;0;1;0;Perlu Konfirmasi;Mangkuruku No16;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4712;16959839;Hotel Indah Grogot Syariah Mitra RedDoorz;Jl. R. A Kartini, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IllmSlpzU2lIRC9Db1BTVkRBRFBzcHc9PSIsInZhbHVlIjoiMVY3ZlBiQVpsanFGMDZHSHRzbFl6QT09IiwibWFjIjoiZGM5YTJhZjVlYWVjZGRhOWM5NmJlZDkyYjlhN2EzZTYyZmZiYjg2YWJhMmFiNmNjZGZjOTk2MmNkOTc3ZjIzOSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Â·, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9043493;116.1901168;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;hotel indah grogot syariah mitra reddoorz;0;0;0;;;jl r a kartini tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;hotel indah grogot syariah mitra reddoorz jl r a kartini tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;Jl R A Kartini Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9043493;116.1901168
4868;16960611;Percetakan & Advertising IMEJZ GRAFIKA (Tanah Grogot);Jl. K. S Tubun No.73, RW.05, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76211;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImlENWhDeVdlNnUxZVdNSzk3Sjhyemc9PSIsInZhbHVlIjoidXNBVnJIdytsSGNRTThaUklWekFxUT09IiwibWFjIjoiMTdlZmQ2MzliNmJmMDNlYWU4MmRmYmJhOGEzNDg0MWRiNTczMDExMWNkMTc5ODY1ZDg4ZmUzYmVmNDk4YjcxMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Toko Percetakan, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9111076;116.1960056;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;percetakan advertising imejz grafika tanah grogot;0;0;0;;;jl k s tubun no 73 rw 05 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76211;;0;percetakan advertising imejz grafika tanah grogot jl k s tubun no 73 rw 05 tanah grogot kec tanah grogot   76211 kbli00;4;0;1;0;Duplikat;Jl K S Tubun No73 RW05 Tanah Grogot Kec Tanah Grogot   76211;5;0;;;0;6401040004_5_0;;;0;;1;1;0;0;-1.9111076;116.1960056
5000;16960082;Kedai Sampan Tradisional;35XV+MW5, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IitCci96ZEUwS3dWS1BCUnlGeWJzUXc9PSIsInZhbHVlIjoiU0szMmhKZXZNU1diTXg3eFRnY0tnZz09IiwibWFjIjoiYzZlNjg0MWMxODJkMWM1NmI0MWVlM2U4YTc3NTY3M2Y1Njc3NDdiMTc2MmM4ZTU0M2FlMDY4YzhlODI3YzFjNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Restoran Seafood, Kategori: -, KBLI: -];;;01/11/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9008698;116.1948616;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;kedai sampan tradisional;0;0;0;;;35xv mw5 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;kedai sampan tradisional 35xv mw5 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35XVMW5 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9008698;116.1948616
5170;16960143;Klinik Permata Bunda;35XQ+4V9, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InN0aDREWFhLeWFNUjlVRlBZZjhGclE9PSIsInZhbHVlIjoiVit0d09sb0FUT3pDaWo2R05XelptZz09IiwibWFjIjoiMzc0MDAyZWIyYTE2NzgwNWY2MWRmZTg4MzliOTc4YzhiYjM2ODkxZWViYTc1OWY4ZGRjMjhhOGEyNDA5YTQ3ZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Klinik Medis, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9022184;116.1897315;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;klinik permata bunda;0;0;0;;;35xq 4v9 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;klinik permata bunda 35xq 4v9 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35XQ4V9 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9022184;116.1897315
5177;16959841;Hotel Nur Asri;35PR+F42, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ilo5c1pQSEYrYnNUblRablZNQloyOFE9PSIsInZhbHVlIjoiWXRCNEgrRy8xeEtCejY4NXd4ZWFGdz09IiwibWFjIjoiZWYwYTJiMDQ4M2VlMDc4ZWRlMzEyODIwNWNlODJmYTkzZDgxZDNlOTRlNTNhNjEzMTVlZDVjNTA3YWM1YmZhMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Kategori tidak ditemukan, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9138611;116.190262;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;hotel nur asri;0;0;0;;;35pr f42 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;hotel nur asri 35pr f42 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35PRF42 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9138611;116.190262
5393;16958695;Alfamidi Jensud;35VR+C82, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ikk3R3RxVE1DSXFmQlN0SmZ2eXAzVkE9PSIsInZhbHVlIjoibVlhQUxPc2hmM2JNbzdIWUhtRW55UT09IiwibWFjIjoiNTEzOWJkYmYwNTc4ZmVhYTNiZTc2N2MwYWMzMTA1ZjM4MGU3ZDRlYmY3NTMwNDY3ZjlkOWQwN2QyZjAzYjE3YyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Supermarket Diskon, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9064801;116.1907706;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;alfamidi jensud;0;0;0;;;35vr c82 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;alfamidi jensud 35vr c82 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35VRC82 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9064801;116.1907706
5521;16960739;Prime Express;Jl. Jenderal Sudirman No.KM 1, Ujung Jalur 2, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76215;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlBOVk53ZlRnV3BwNGdlWmxuV2tBL3c9PSIsInZhbHVlIjoiT09SRGdXM09sQWM4M3dGN0FtM1RLZz09IiwibWFjIjoiOGZhMjFlZmU1MTE3YTAxOGU1ZjMxNjBlN2FkNWE3NWNhNzEwMjdiZTVjYWNjMzUyYThkMDgyOTQxMmU2ZWI1YyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Jasa Pengiriman, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9045529;116.1883372;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;prime express;0;0;0;;;jl jenderal sudirman no km 1 ujung jalur 2 kec tanah grogot kabupaten paser kalimantan timur 76215;;0;prime express jl jenderal sudirman no km 1 ujung jalur 2 kec tanah grogot   76215 kbli00;4;0;1;0;Duplikat;Jl Jenderal Sudirman NoKM 1 Ujung Jalur 2 Kec Tanah Grogot   76215;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9045529;116.1883372
5594;16958704;ALIEF JAYA TRAVEL & EKSPEDISI;35PR+HM6, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkUyK081VUlkRHBQQTlzOVN3cmc4ZXc9PSIsInZhbHVlIjoidjRvTWhSUXNxNWY1NnRFRnJydVlXZz09IiwibWFjIjoiNzEwY2JlNmY3MTFhMWIwNzU2NTZiZTAwYzJhMTIwZmNmNDg0MzNmYjNiYTc4NjcxZmM5ODY3ZjNiNWExOTNhYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Biro Perjalanan dan Wisata, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9135887;116.1916339;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;alief jaya travel ekspedisi;0;0;0;;;35pr hm6 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;alief jaya travel ekspedisi 35pr hm6 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35PRHM6 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9135887;116.1916339
5653;16960893;Rm. Wong Nyong;35XR+H85, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkdabkozMGZreXIyZ3Z3bWpNWHEzV3c9PSIsInZhbHVlIjoiTUpxUEVOcDZOdHU3N0RFUVNPZW1qZz09IiwibWFjIjoiNmVlNGEzNDZmOWE5MTk5ZDcyOTE1OWY2ZTU4NzE1ZjcwYTBkOTQyOGI3M2I1NzRlM2ZlZGQ2YzVmOGY1MDIyOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Restoran, Kategori: -, KBLI: -];;;01/11/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9011213;116.1908725;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;rm wong nyong;0;0;0;;;35xr h85 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;rm wong nyong 35xr h85 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35XRH85 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9011213;116.1908725
5773;16959772;Guest House Rifa Khalish(syariah);35PW+XX9, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlQ2ZXRYZVJNdXBRTllVcDQ4cWpQeWc9PSIsInZhbHVlIjoiUnNLb2Y2UENIejVocmR6cVd2YUhDUT09IiwibWFjIjoiMjFlMTFiYzAwZjhhOTY3OTk0YWQyZDcyNWQ4ZmEzZjUyY2FhY2VhNjRkMDEzN2NmMWMyNGYxOTc0NmViNWI5YyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Motel, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.912599;116.1974966;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;guest house rifa khalish syariah;0;0;0;;;35pw xx9 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;guest house rifa khalish syariah 35pw xx9 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35PWXX9 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.912599;116.1974966
5910;16959840;Hotel Media Tanah Grogot;Jl. Jenderal Sudirman No.39, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76211;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjQ3ZzBaY1F1K25uME94ek1Oa24wZEE9PSIsInZhbHVlIjoiY1c1KzVOYlN5THNiWTl5YkdZUnZPdz09IiwibWFjIjoiZGQ4NmExZjdkYzNiOTViZDYwNTNkMzU3MDhhNzU5ZDBhNzFkMGNiYjYxM2E4OTA3YzIwNTQxOGU3MGM1YTUzNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Kategori tidak ditemukan, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9130238;116.1971481;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;hotel media tanah grogot;0;0;0;;;jl jenderal sudirman no 39 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76211;;0;hotel media tanah grogot jl jenderal sudirman no 39 tanah grogot kec tanah grogot   76211 kbli00;4;0;1;0;Duplikat;Jl Jenderal Sudirman No39 Tanah Grogot Kec Tanah Grogot   76211;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9130238;116.1971481
