Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes
15980;55045431;SEMBAKO RABIYATUL <RABIYATUL ADAWIYAH>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkpXZ2Zjc3JVZ0VJdDY3dENtUjl4NlE9PSIsInZhbHVlIjoiTHBBRFF3TklIRE16Y1pJakZyeFhnUT09IiwibWFjIjoiMDM5NzRkOTkzNTcxYTk0M2NiNWU4OTljZGVjYWI1N2RlMTlkMzFiZGIxM2RlNTEzZjRhMDliYmJlZDAzNWMyNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual sembako eceran di lapak pasar, Kategori: G, KBLI: 47112];;;;UMKM;;-1.934441845;116.132223;valid;eyJpdiI6IjErYWtBVVhyazhmY1JDRmc5SFJ6d2c9PSIsInZhbHVlIjoid1RhUWZNc25zeTh0MFFhdzBsMHJNdz09IiwibWFjIjoiZTMyNDIwMWU4OGE5YTRlNTYxMzgyYzc0OGVhMTU4OGUwNDRmNWQ2NjI3MDdmNjc4MjliNDUzM2VjMDczNmFiYiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.934441845;116.132223;valid;raka.prawira;;;;;sembako rabiyatul rabiyatul adawiyah;0;0;0;;;pasar senaken rt 0 rw 0;;47;sembako rabiyatul rabiyatul adawiyah pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15981;55123543;KECAMBAH JUMIYATI <JUMIYATI>;Pasar senaken, RT 0/RW 0;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImZIRnlDdGVNOXlsandzV0Z4b1pzWHc9PSIsInZhbHVlIjoiMFVpaDBFa3lweURVb09lWFYvZFI5dz09IiwibWFjIjoiN2UzNDU4OTJkMTRjMjZhMmQxNTgwMjIzNjU2Zjk0NjJiZTIyNTI0NmE4MGY2ZDdmMDJiZTA3NTc3ZTI2NmU4MyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual sayur kecambah dilapak pasar, Kategori: G, KBLI: 47213];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kecambah jumiyati jumiyati;0;0;0;;;pasar senaken rt 0 rw 0;;47;kecambah jumiyati jumiyati pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15983;55125430;SAYUR IFROH <IFROHATUL HUDA>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjZUUFRpTzJtVFBEcnhMYmlQdURka0E9PSIsInZhbHVlIjoib01teElsSWR4ajlSbml3aW1sZmhFQT09IiwibWFjIjoiYjc0YzI4ZmYxYjI3OTdhMmNjMjgyZjVlYjJmY2JjOGU1MDY4MTM0NGU3NTdhYjQ1OGI3OWFkNTc5Njc3MDlkOSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual sayur eceran di lapak pasar, Kategori: G, KBLI: 47213];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sayur ifroh ifrohatul huda;0;0;0;;;pasar senaken rt 0 rw 0;;47;sayur ifroh ifrohatul huda pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15987;55238797;TOKO RAFII <MUHAMMAD RAFII>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IkVnUjQreXRjYitqNUhUaUEzcm9pc3c9PSIsInZhbHVlIjoiVmhzcnB6U1AyTFVPeklYTkQ0V09pdz09IiwibWFjIjoiZmIxOWQwMDUxZWEwOGU2ODAzN2JhZmRlMDFhMGYzMDU4ZGEzNTY2NTE4OTAzMmQ2OGEwMTg5NTQxZTJmNDVlOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL TAS, Kategori: G, KBLI: 47714];;;;UMKM;;-1.900643333;116.2041267;valid;eyJpdiI6IjdIQzdtTEZvUFhueTZuN3dtKzV0Snc9PSIsInZhbHVlIjoiS1RMTEU4TG5YOStJYlJvbTFxTlgwdz09IiwibWFjIjoiN2FmNzRlNDAyMWNmZDg0YzE0NTA3ZmExNzhhMzEzMDhkYmRhZGZiOWE4NTBiZDBmMDZlYzIxYjhlYWQyOTllNiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.900643333;116.2041267;valid;raka.prawira;;;;;rafii muhammad rafii;0;0;0;;;pasar senaken rt 0 rw 0;;47;rafii muhammad rafii pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15989;55076464;SAIFUL HADI;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IklEb3E3SVZ1NmEyR1NSUnZiRzY4K3c9PSIsInZhbHVlIjoiN1YxVUp3bThqdlZEbWtCOXpQdEp4QT09IiwibWFjIjoiYTQ5NzJmMDJlZGUyMGM1MzhkN2JkZjZlMmQ4YTJjMDU5MzI0NzU3NTExYTJlYWEwYzgxOGU1YjFkOGM4NWFiZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaina, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;saiful hadi;0;0;0;;;pasar senaken rt 0 rw 0;;47;saiful hadi pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15994;55099286;SEMBAKO AWISMAN <AWISMAN>;Pasar senaken, RT 0/RW 0;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImpobGJoa3pVMHd6d3QzT1dSN04ybkE9PSIsInZhbHVlIjoiOC9qeW9ETDJYMUJJOHhHL1RxaVBxQT09IiwibWFjIjoiYjQyYzBmNmM1ZmZkZTkxOGM3MjRhYjU1ZDVjOTQ1YzNlMmJmZmVlYjVhOWUzMWUzOTAwZGMwZjFmOWRjZDJjNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual sembako eceran di lapak pasar, Kategori: G, KBLI: 47112];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sembako awisman awisman;0;0;0;;;pasar senaken rt 0 rw 0;;47;sembako awisman awisman pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15995;55077395;ABDURRAHIM;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImxLdVdQMDk5Q1diSWhvYXEwditjT1E9PSIsInZhbHVlIjoiQW02dlkrcWZZa1dJWTE0MTJZd3BGZz09IiwibWFjIjoiMWY3NjY3NjY5YTUyMDU0MjE4NzgyNWI5OGU1YWRiZTlmOTVkYWI0YWZjZjhhNzUzZGJlNGI1ZjAyNGQ5YjU0OSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Accesories, Kategori: G, KBLI: 47834];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;abdurrahim;0;0;0;;;pasar senaken rt 0 rw 0;;47;abdurrahim pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
15998;55102613;SALAMAT RIYADI;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlMwaHN3R0h2ZTFBNUVsRWluU0diM3c9PSIsInZhbHVlIjoibHRkTHV5Nis0bGt0c2Q2VGt3ZHhNZz09IiwibWFjIjoiZTk3ZmM5Njk0Y2ZiYTk2YmM4NTM5OTA0ZmI4NjRjNmI2NDE4YmU0OTNmOGNmODI2M2M5NWNhMjFiM2I4MWM4NiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.908301022;116.1977722;valid;eyJpdiI6InVQNUI4K2pyY1k4ZFpFOENUWW5rK2c9PSIsInZhbHVlIjoiMmYvWDhLeEZ6c3ZQUG4zcXdudEhkQT09IiwibWFjIjoiOTM1NzExMmIzM2FkOGFiZWNlMzExYzdiZjI4MjMzMWYxMTQwYTAzNGQyOGZjMGY3YmQxMzYwMmZlOWQ3MzdhZiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.908301022;116.1977722;valid;raka.prawira;;;;;salamat riyadi;0;0;0;;;pasar senaken rt 0 rw 0;;47;salamat riyadi pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16012;55179118;IKAN BASAH RUSDI <RUSDI>;Pasar senaken blok c, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkNXcy95d0JTUjlLUGYzODhwVTltK1E9PSIsInZhbHVlIjoid2JMVTJ0RDRVazB6ODNlRjVralRMQT09IiwibWFjIjoiZmJjMjRhZDRhMmQ0Y2Y3MDAyYTQ4MDI4YzAxMzQzNmViZjgxNzI2MTE3ODE5MWFlOTg3MmRhNjE4NGZhNWIyOSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual ikan basah eceran di pasar, Kategori: G, KBLI: 47215];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;ikan basah rusdi rusdi;0;0;0;;;pasar senaken blok c rt 0 rw 0;;47;ikan basah rusdi rusdi pasar senaken blok c rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken blok c RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16020;55153307;TOKO DANI <RAHMADANI NOOR>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6Ik55bUNNeE81Z1NuZjM3TmRLUDd3MFE9PSIsInZhbHVlIjoiMVRMYU1DWnRXRG9Ya0JLTlBvSGZkQT09IiwibWFjIjoiNTNjZWMyMjMwN2ViOTY4YzA2OGE5ZjE4MTVhNDQyNzUxM2ExMDNhMTczOGZiOTI1MTU3ODE0OTBlZWYyNTMxMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PAKIAN, Kategori: G, KBLI: 47711];;;;UMKM;;-1.92023271;116.1968339;valid;eyJpdiI6IjZzNnVMdDNTUFF6M083akljZWNYQ3c9PSIsInZhbHVlIjoidGVscVlDOXFtNDVISkl4MGZnRmN4dz09IiwibWFjIjoiOTdmMDkzNWYxM2Y4MGE3ODg4ZmIwYjQwZTUwMGJmNWE1MjZhYjVlZjM2YzA5OGRiYzczNWVmMzcxMzM3N2I0NyIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.92023271;116.1968339;valid;raka.prawira;;;;;dani rahmadani noor;0;0;0;;;pasar senaken rt 0 rw 0;;47;dani rahmadani noor pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16027;55076854;TOKO IWAN <RISWANDI IBRAHIM>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IlNPSzdNaXhjR05WOFdwQ244cm82T1E9PSIsInZhbHVlIjoiQzFBUlVtZ0F2cjFkcTNWLzYvaU9Edz09IiwibWFjIjoiNmU0ZjI1NjA2MmRhMzA5MDAwYWZhNzI3ZjVmOTE4YjM4NGI3ZDgyYmI3YWVmZDc5NDU4MmIxMjYwMDYxNzNkMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PAKAIAN, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;iwan riswandi ibrahim;0;0;0;;;pasar senaken rt 0 rw 0;;47;iwan riswandi ibrahim pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16033;55073457;TOKO MAMA ILEN <NUR BAITI>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6InUyY0M3ZTlYcklnMU5NeXlBd2FvN1E9PSIsInZhbHVlIjoiZFVXTG8yWmZ6NlJTYUdoU1hpQzlIdz09IiwibWFjIjoiMjY4NmVjMTg0MGE1NDcwOTE0OGYyZTYyNTE2ZTNiNTcyNGNjZDU3MGUwMjE0MzA2NzRkMTE1NzVmMzEzOWU3NiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;mama ilen nur baiti;0;0;0;;;pasar senaken rt 0 rw 0;;47;mama ilen nur baiti pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16036;55047239;MM. DEWI TAYLOR <SAJRATUL HULBI>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlpmeFR6d1g5eHhmUlFBdWJ3YXNVV3c9PSIsInZhbHVlIjoiQ0VsVFhKc0FvZmtPOG0yZk5PUyt0QT09IiwibWFjIjoiZTVhODM0ZTU0NGFhNThjMzU5OTQ0NTQxNjk0NzY4NjExOTEyOTc5NWQ3NTExYzMxNWE1ZDQwN2FhZjkyYWU0MyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Penjahit, Kategori: C, KBLI: 14120];;;;UMKM;;-1.915063333;116.2430117;valid;eyJpdiI6InVDanE3QUtGMWxtUjdscUFaUDhBSEE9PSIsInZhbHVlIjoiMFZXZmtzRlpMWndEQldoc283Vk1iQT09IiwibWFjIjoiN2M1YjE0Y2FjYTFlZmU3YTY0YjU5MDJlZWRkZjliYjU3N2YwYTZkZjVjOThlZTNkMTZhMDBjYTg5ZDQ5MmFkZSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.915063333;116.2430117;valid;raka.prawira;;;;;mm dewi taylor sajratul hulbi;0;0;0;;;pasar senaken rt 0 rw 0;;14;mm dewi taylor sajratul hulbi pasar senaken rt 0 rw 0 kbli14;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16045;55152223;ZULEHA;Wilayah pasaar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Incva2Z5aS9WTUp5eUxCNG1uSGF4NFE9PSIsInZhbHVlIjoiQ2hwNXdQMC80M0Vvc25jV2N0QzFKQT09IiwibWFjIjoiYTlkMzU3NDAxNjYxMjg2ZWJiMmEwMTg2ZGE1MGU4NTZmM2RlOTNhN2JhYjI1MDVlMmZkMDQzODljMmQ5ZGVlMCIsInRhZyI6IiJ9;;[Kegiatan Usaha: warung makan, Kategori: I, KBLI: 56102];;;;UMKM;;-1.905241667;116.236185;valid;eyJpdiI6InVRR1UxY1M0OXhrRGF5a3gzalNxQ3c9PSIsInZhbHVlIjoicFVvOG96TEJMOVJ1UitFeFZpMW9hdz09IiwibWFjIjoiOWFiODFjZWU4ZGFiYWViZGE4MzQ3M2RhMzMzMTc0MTY4NDZjOTI4ZDAxNTJjYTQzNDQ0NmFiMTFlNDA4OWNlOCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.905241667;116.236185;valid;raka.prawira;;;;;zuleha;0;0;0;;;wilayah pasaar senaken rt 0 rw 0;;56;zuleha wilayah pasaar senaken rt 0 rw 0 kbli56;1;0;1;0;Aktif;Wilayah pasaar senaken RT 0RW 0;P01;P01;;;DONE 01/02 - 8.07 PM
16055;55152674;MAMA GIBRAN <WILLIYANTI>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Iitua2hQMy9lODFCQW1sMTVoUkVTUWc9PSIsInZhbHVlIjoiT013ekhRWXo2Zm1NeisvNTdmMERxQT09IiwibWFjIjoiZWI0Y2E4ZWRlZmU4ZTZiZjc2ZWY0MGY0YjdkYmY5YTg1YmVhNzRiMDZlM2FlNjhjNjI0YjgyYWJmMDU0YWFlNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;mama gibran williyanti;0;0;0;;;pasar senaken rt 0 rw 0;;47;mama gibran williyanti pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16060;55124975;TOKO WAHYU <WAHYU RIDHO RAMADHAN>;PASAR SENAKEN, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6Im9oc24vbDJ1ZEVBeExadzNlQ0toTEE9PSIsInZhbHVlIjoiOU1zSGQvYXRxZHlncFgzdVo3bmk3dz09IiwibWFjIjoiZWE4YjUzZGQyZjU2NTY2YjE5MjhlZjJkM2MyMTU0OTFmZGY1MDNmZDQ5NzJlMzAxZTk4NDM3OTAyMDQwN2Y1MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PAKAIAN, Kategori: G, KBLI: 47711];;;;UMKM;;-1.915235;116.1947306;valid;eyJpdiI6IitycDhTVStOTmZ1RWdwWmZ1M1JiSmc9PSIsInZhbHVlIjoiWnpkK1liZkNXTzkzQ0tMR3p0TTZLUT09IiwibWFjIjoiYzNkZDYzM2Y3YTdiZmU0NzU4NTU1N2RmZjljNzRlNzNhNzZhYTgxYzQwYTk0ZTg2NjJjYmU4MWUyYmQ2Zjk1ZiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.915235;116.1947306;valid;raka.prawira;;;;;wahyu wahyu ridho ramadhan;0;0;0;;;pasar senaken rt 0 rw 0;;47;wahyu wahyu ridho ramadhan pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;PASAR SENAKEN RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16065;55100436;PLASTIK SANAH <SANAH>;Pasar senaken blok A, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6InZHM0tuc2pBRHhiMENkdmxzcWZDc3c9PSIsInZhbHVlIjoiYlJuWTNDQkdtSUdEem9iNEU4cS9Vdz09IiwibWFjIjoiNzczNWYyZmMwNjY4ZmQzYWRkNjg5ODVhM2NkZmYwMGVhMzMwZjc2YTQwYzg1MDY4NjVlNDc3YTliODBmNWFhNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual plastik eceran di lapak pasar, Kategori: G, KBLI: 47737];;;;UMKM;;-1.88757196;116.1616196;valid;eyJpdiI6InA3RVNMQTh1bXhJZStEaUtIcWE3d1E9PSIsInZhbHVlIjoiQzJrQnRNMTg0c1hMSHJEa0plZ3Q4Zz09IiwibWFjIjoiMDljODYzMGE0YWQ0MjAyMDNjOTQxZmRhMDYzMTRiYWEyMjdhOWExN2Q4NTQwYmQzZDFhYTA3YzJhNjIwYzkzOCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.88757196;116.1616196;valid;raka.prawira;;;;;plastik sanah sanah;0;0;0;;;pasar senaken blok a rt 0 rw 0;;47;plastik sanah sanah pasar senaken blok a rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken blok A RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16070;55180731;PENTOL FREDI <FREDIYANTO>;Parkiran pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Iit0TlhzK01PeTAwZ2wzSDB0KzFRQWc9PSIsInZhbHVlIjoiMVBicVcyS0NtZGIzMU1aTE9yaE9RUT09IiwibWFjIjoiYzUyNjdjYmI0YzNiYTEzYjhmNmVjZjExMDYxMWY4MTBmNGEyMGY5YzZkOTUzZGRlZWIwYjhjN2MyMDExMThiMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pentol olahan daging di gerobak, Kategori: I, KBLI: 56104];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pentol fredi frediyanto;0;0;0;;;parkiran pasar senaken rt 0 rw 0;;56;pentol fredi frediyanto parkiran pasar senaken rt 0 rw 0 kbli56;1;0;1;1;Aktif;Parkiran pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16076;55074542;TOKO RACHMAD <RACHMAD SYAID DARMAWIJAYA>;PASAR SENAKEN, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IlZ1bG1WQ0FpN1h0WW1CMUNHV2ptQkE9PSIsInZhbHVlIjoiQnllUGdEbk1TSUh1K3M0Q0JtcFZIZz09IiwibWFjIjoiNzg1Y2Y1ZjM1MjllNDkzYTEyOGQ3OTViYWIwMGQ3MzE2MTY0ZDBiZjEzMjIwODY2ZGU1NDA2YmQ0MWQ4NzQ3MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PECAH BELAH, Kategori: G, KBLI: 47863];;;;UMKM;;-1.876475;116.1992667;valid;eyJpdiI6InQ5OXdJK3Z6ZldmNzZBMjBlZlp6TEE9PSIsInZhbHVlIjoibWRVeUhEZ2tUcXJmSkVrZy8xeUkxUT09IiwibWFjIjoiOWZhNmM1YzQ1YmQzODljNThhNDExM2YwY2JlN2NlMzNiMDQ4OTc1YzE4MWU1N2IzNzNhNTZlZDQ0ZmE5NTY2YSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.876475;116.1992667;valid;raka.prawira;;;;;rachmad rachmad syaid darmawijaya;0;0;0;;;pasar senaken rt 0 rw 0;;47;rachmad rachmad syaid darmawijaya pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;PASAR SENAKEN RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16077;55101833;TOKO SIFA <RUSIDAH>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6InljdEcrc2xIY0Y0aGViQTR6dHpkTVE9PSIsInZhbHVlIjoiRytpL3RXYk8zbHJOOWFnQmpxWFdDUT09IiwibWFjIjoiN2I4ZWVmZjMwN2JkZDczMjM1NDI1Yjg3MDg0N2RjMzk3Y2M0ZmY2MTdlMDdhZTMzNDg0Njk3ZGE0ZWU5MmE0ZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sifa rusidah;0;0;0;;;pasar senaken rt 0 rw 0;;47;sifa rusidah pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16082;55074708;MARHAMAH;wilayah pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjRXMDI2cUF0MVp3L2xPam1pcGZyVHc9PSIsInZhbHVlIjoiRWRGZEVyV2Vjby9RRFppbEpYT0hsQT09IiwibWFjIjoiZGJiNzE4YmIwZWVlNWQ0OTQ4NjhlMTc5N2I0ZDIwMDZiNDFhOTBhOTljMGM2NGMxZmUyMjBiYzk3YWM5ZmRlMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual ubi singkong, Kategori: G, KBLI: 47212];;;;UMKM;;-1.85172121;116.2402067;valid;eyJpdiI6Im5IR2hRdlNiSGRBVjJrSGlnVk44L2c9PSIsInZhbHVlIjoiYTNEaEQ2eU92NC9jeU1XWHQ2MDVYdz09IiwibWFjIjoiOTUyM2U3MTZiMzgwNTI5ZDYyNjY1MDUyOTQ1OGJlNGIzOTFlNDcwODQ3NDRiZjU5MTlhNWVkYzQzNGMyNmRlYSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.85172121;116.2402067;valid;raka.prawira;;;;;marhamah;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;marhamah wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;wilayah pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
16089;55069120;ABDULLAH;Wilayah pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjhvOEhURWU2ZXJaT0hORWxCeEhyb3c9PSIsInZhbHVlIjoiUU9UREd2d1VwdGdtTE9nQ1FPTzZNdz09IiwibWFjIjoiNzRjYTk0YWVhNWJmZGQ3MjA0N2RhZTViMmM3NjVlNTFhYjU3MGJiYTI5YzM4ZjE4MmVjYzUyZjY3MWM4NzBiYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual ikan basah, Kategori: G, KBLI: 47215];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;abdullah;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;abdullah wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Wilayah pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
