;"ï»¿""idsbr""";nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;cleaned_nama_usaha;cleaned_alamat;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc_recode;flag_shadow;is_perorangan;is_kurung
13013;55208266;PENJUAL SAYUR <MUAWANAH>;Suliliran, RT 11/RW 0;6401030010;64;1;30;10;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;eyJpdiI6IjhML1J3QUFMMWlPUDVZbFJ3YVhTZ2c9PSIsInZhbHVlIjoic3diTVVuRkRCc2Q5NGEzQWRVb1lqUT09IiwibWFjIjoiMjU3NjJkMjUzNzAwMDgzN2E4NTVlYWEzOThiMTdlYTJhMGMwZjczMTBlYmU2NWMzYmQ3MGUyOGI1MmI4M2YwYyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Penjual sayuran, Kategori: G, KBLI: 47813];;;;UMKM;;-1.921383454464376;116.2869233172387;valid;eyJpdiI6IjRNU24zR1o1by9NdnprT1VHWVlZVFE9PSIsInZhbHVlIjoiTERNdGpsalZSTWRqNFZkc3RvS3liQT09IiwibWFjIjoiNzZlNWNhOTRmY2ViYzZjMmUyNTM2YWNmOGQ3NjcwM2JlNDBlYjA0YzdhNGRhMTYzMDUwYWYwNzI0MzcyMmI1YyIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.921383454;116.2869233;valid;raka.prawira;;;penjual sayur muawanah;suliliran rt 11 rw 0;0;0;4;;;;47;penjual sayur muawanah suliliran rt 11 rw 0 kbli47;1;0;1;1
13014;55122606;YULI WAHYULI AL SHOP <WAHYULI>;Senaken, RT 4/RW 0;6401030014;64;1;30;14;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUNGE BATU;eyJpdiI6Ind0NjhYbjVvbmV1dTJUZzhmVHJURVE9PSIsInZhbHVlIjoiTGowSDdHRDBBamRCNlZwNlJWeUdyUT09IiwibWFjIjoiZTQxODVlZTRlY2I0NTA5MjBmMmJkYjUxZjZmOTUxODBjMDEyMTNjOWVmZmE0Mzc3OTZjNzM4OGIyMTdkODY1MiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Menjual aneka macam produk online, Kategori: G, KBLI: 47914];;;;UMKM;;;;invalid;eyJpdiI6ImhnVXk1QXVyWUJvSmhRSExjOUlXbmc9PSIsInZhbHVlIjoiUDhud2I0VDFPak5MeXBabVNaSGUzZz09IiwibWFjIjoiOGRmNDRiNmE4Mzk4ZDRhM2RjMjgzOWUzMjc3YmUxODM5ZGIzYmM4NDBkMjJlMmE3OTUwMWVmZDY5ODQzZDY0NyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-186.416.833.333.333;116.368.698.333.333;invalid;adib.tamtama;;;yuli wahyuli al shop wahyuli;senaken rt 4 rw 0;0;0;4;;;;47;yuli wahyuli al shop wahyuli senaken rt 4 rw 0 kbli47;1;0;1;1
13015;55181643;ARKA CELL <RIZQI NUR ANDYTHA PUTRI>;TAPIS, RT 6/RW 0;6401040015;64;1;40;15;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TAPIS;eyJpdiI6ImYvMVd1dmRzdU1FZlJhL01vUjNpMFE9PSIsInZhbHVlIjoibVVlRndCZnpBeHVuRnpiTHJ6MkFjUT09IiwibWFjIjoiNmY4MzIyMmM4MGJhMjdlMzI3NWQyY2EwNDQwZjYyOGVmZjFiOTgxNTUzYjRmZDIxNWFhNjRjNmU0NGQ3ZGFjOCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: JUAL PULSA, Kategori: J, KBLI: 61999];;;;UMKM;;-1.87408713;116.20368694;valid;eyJpdiI6InF1emx6d3FrQmE3dGllZkg2Mnh3TGc9PSIsInZhbHVlIjoiUWlkdzlyQVdHR2c2YVM1ZlBaMnZKQT09IiwibWFjIjoiY2JlOWNkMWVjYjE5ZjBiNDFiOGMyZDJkMGE2NDcwMDMwODliOTJjYTI4ZDcwMWQ4ZGQ1YzgzNzNlMGJlMGVkNiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.87408713;116.20368694;valid;adib.tamtama;;;arka cell rizqi nur andytha putri;tapis rt 6 rw 0;0;0;4;;;;61;arka cell rizqi nur andytha putri tapis rt 6 rw 0 kbli61;1;0;1;1
13016;55128484;PENTOL KUAH <IKA NOVIANTI>;Jemparing, RT 4/RW 0;6401060012;64;1;60;12;KALIMANTAN TIMUR;PASER;LONG IKIS;JEMPARING;eyJpdiI6Im1Jdk1ZUzNmUkFLSFBwN0xZNWtlMXc9PSIsInZhbHVlIjoicVZoKzlkUVNHQnA2b0VoTHRqak9hdz09IiwibWFjIjoiOTExOTU0NTU3OWRkYjIxZjliZjRiMTk5MWQ2OTQ2ZTJiYjBhNjNiNWViYTNlZjZlZDQwMTVmMmZhNWM3MDU5MCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: pentol kuah, Kategori: I, KBLI: 56104];;;;UMKM;;-1.66372715;116.1319762;valid;eyJpdiI6IkRnY3RPbDc1cE9MSmtKbnVnSzViaXc9PSIsInZhbHVlIjoiUHlaN1lOS2Rna3dlNjlRclpHd0srUT09IiwibWFjIjoiNDMyOTcyMWZhZDg0ZTg3OGI1MzAzNDBkMDI5Mzg4YzNkNDRhM2Y0OTA5YTY2NjgzZTQ0YTMyZjIyNzU1NjVkNCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.66372715;116.1319762;valid;adib.tamtama;;;pentol kuah ika novianti;jemparing rt 4 rw 0;0;0;4;;;;56;pentol kuah ika novianti jemparing rt 4 rw 0 kbli56;1;0;1;1
13017;55074566;WARUNG BUDE USMINAH <USMINAH>;Desa Paser belengkong, RT 3/RW 0;6401030007;64;1;30;7;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;eyJpdiI6IlhZRGg5QTZKdUF3aWlaMHVNalM0cmc9PSIsInZhbHVlIjoiT2Y5NjNRUnBRcCtqSm1ZVnd4czBJZz09IiwibWFjIjoiYWU4YzdiNjRhNDk3MzE3Mjg5YmZmN2M0M2NhOTUzMTQ1ZGEyMzliM2RiZmFkNzlmNThiMWZjM2U2MDE0NzM2ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Menjual sembako di warung, Kategori: G, KBLI: 47112];;;;UMKM;;;;invalid;eyJpdiI6IlN1MDI0VkxNcUZmeWlJKy82bWxaM1E9PSIsInZhbHVlIjoiVENtS3Z1cTREcUM1OUlzUDZKNHdkUT09IiwibWFjIjoiMDU0MTRhNDZiYzc1ZDNmYTUyMjM4MTM3ZDZmZjM0N2MyMTE5YWY0MzM1OWIyZGYxNzE5YjM2ZDIzYmU4Y2NiOCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-194.755.467.797.007;116.223.238.371.313;invalid;adib.tamtama;;;bude usminah usminah;desa paser belengkong rt 3 rw 0;0;0;4;;;;47;bude usminah usminah desa paser belengkong rt 3 rw 0 kbli47;1;0;1;1
13018;58688650;ANGGA PRAWIJAYA;Jalan Sekurou Jaya RT. 001;6401060019;64;1;60;19;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;eyJpdiI6ImI1eVJ5cWlLblBZekNINTF6ZmxkVHc9PSIsInZhbHVlIjoiZkdXNjdCRkR4V1FNOWRmS2wrWHhGQT09IiwibWFjIjoiZWFjZWRmZDA5YmNjNTBkOGJjZmE1ZDBkNzdkOGY4OGE5NTgwMjIwMjRlNzc1NjY0ZDBlMzE5ZTMxYjVlNTJhMCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Karaoke, Kategori: -, KBLI: 93292];;;;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;angga prawijaya;jalan sekurou jaya rt 001;0;0;4;;;;93;angga prawijaya jalan sekurou jaya rt 001 kbli93;1;0;1;0
13019;55098284;WARUNG BAKSO <SARMINAH>;Long Ikis, RT 1/RW 0;6401060015;64;1;60;15;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG IKIS;eyJpdiI6ImpDck50RW9uZ2MrZTFKUlV3dnRoT3c9PSIsInZhbHVlIjoiUGZVb2lVSjFJODRNL2xxbEQ2SkdUUT09IiwibWFjIjoiMDk3NmE1MWQwMDg4MmFhMmRmMTIyM2VmMzRhNzIxOTk3ZGU1MzI3NDhjZTA0MmM4MTJhNWJkZGRiMDA4ZmIwMyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: warung makan, Kategori: I, KBLI: 56102];;;;UMKM;;-1.611105935651487;116.1649278178811;valid;eyJpdiI6IjFhb1cxM2JpZ1NkY2pWK2hNc09vNkE9PSIsInZhbHVlIjoiYm1BT0ZsTGRmVnRpYVduL01EKzhUUT09IiwibWFjIjoiZWE3YjI2ZWNkZDA2MDA1ZTRmN2RlN2Q1NDQ0ZmJlMWU1YWRiMzI0YmY5ODgyZjBkOWNhNDAzNjEyODEyZmVkNyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.611105935651487;116.1649278178811;valid;adib.tamtama;;;bakso sarminah;long ikis rt 1 rw 0;0;0;4;;;;56;bakso sarminah long ikis rt 1 rw 0 kbli56;1;0;1;1
13020;55069796;PENJAHIT SRI MEI <SRI MEI>;Suliliran, RT 8/RW 0;6401030010;64;1;30;10;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;eyJpdiI6IjZmb0g0U0lPdHRuN2twMSsyVkRPTFE9PSIsInZhbHVlIjoibDRtMDkrTXdLWmhpdEk5Z3Rsb3FEdz09IiwibWFjIjoiMThjYzU2NmRmMzBjZjc1M2EyYzhiZWQxZGVjMjllMzkzZDBlNWE0NjI5ODhhYmFhMjI4NDgyYjY5ZTBmOTQ4MiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Penjahit pakaian, Kategori: C, KBLI: 14120];;;;UMKM;;-1.998138333333333;116.1883516666667;valid;eyJpdiI6IjFhampSY2pObzVmaUdpQ1JTd3VBc3c9PSIsInZhbHVlIjoiUEZNTzRDdS8xSXZBNUNpSzZjK2NEUT09IiwibWFjIjoiNDRhZWQ4YzRjYjQ4ZGYzMmM0YTIwOTQ1YjIyYTgwMDY3Mzc1N2FmMGI2OTk5NmU1Nzc1NDBkYTdkYjM2MWYyNSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.998138333;116.1883517;valid;raka.prawira;;;penjahit sri mei sri mei;suliliran rt 8 rw 0;0;0;4;;;;14;penjahit sri mei sri mei suliliran rt 8 rw 0 kbli14;1;0;1;1
13021;55123570;DEPO AIR MINUM /SAHNIM <SAHNIM>;PADANG PENGRAPAT, RT 18/RW 0;6401040010;64;1;40;10;KALIMANTAN TIMUR;PASER;TANAH GROGOT;PADANG PENGRAPAT;eyJpdiI6IlBuOEk5RkI4YTJFb0p0akxQSGhDcmc9PSIsInZhbHVlIjoid3MyaHRscG1hdFFjcjBJQVJEa0RvQT09IiwibWFjIjoiZWM1YTMzYjAyMWM1N2EwMGE4MDg4MTE5ZTI1Nzk0NWVmNjc0NjM1YmU1Mjg5NWVkMWQ2MWY2MTE5OWIxYTNkZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Menjual Air Minum Isi Ulang, Kategori: C, KBLI: 11052];;;;UMKM;;-1.848508333333334;116.23194;valid;eyJpdiI6InFMZDdCeUtpT0NYeEI2cjZzSnJUc2c9PSIsInZhbHVlIjoiM2dpTHcrQjVLZTB5VHF1ODVMaHd3QT09IiwibWFjIjoiYzIwMmE1YjdhOTJhNDRkMWMxZDRjYTMwYjBiY2Q4MDgwOTljYzg0ZDdhODNlODQ2ZmFkMWY5YjRhZDYyN2YzYiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.848508333333334;116.23194;valid;adib.tamtama;;;depo air minum sahnim sahnim;padang pengrapat rt 18 rw 0;0;0;4;;;;11;depo air minum sahnim sahnim padang pengrapat rt 18 rw 0 kbli11;1;0;1;1
13023;57652464;MUSER;Jl. Anwar No. 43 Rt 04 Ds. Muser, Kec. Muara Samu;6401011;64;1;11;;KALIMANTAN TIMUR;PASER;MUARA SAMU;;eyJpdiI6InhDRXYvdk0yQ29FOFpUYjIvZVRjMUE9PSIsInZhbHVlIjoib2lHSGZmWlVzdi8xRlcwUExWS1BVQT09IiwibWFjIjoiMWMwY2MyMzdkZTA2NDc1YTZiN2Q4MTBjNzJiZjI0ZDY0M2RmMjRhZmVjMjlmNmZlODdlZmI4ZmYyOGIyZjQ5NCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pusat Kesehatan Masyarakat, Kategori: -, KBLI: -];;;;;;-2.02624;115.85572;valid;eyJpdiI6InBIOHcxZzdIQXVPZFdhakdXTklmaEE9PSIsInZhbHVlIjoiejlOalFYQ1ZHZ1F5UXJnRFVTN1d2Zz09IiwibWFjIjoiMjgxODExNzU1Y2RhMGVhODFhM2JjMmQwN2MyNjBkMTY0ZGUxMmM0Y2QyZmYyNjRhZDg4MmQ2YjNhZmViYjdlOCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-2.02624;115.85572;valid;raka.prawira;;;muser;jl anwar no 43 rt 04 ds muser kec muara samu;0;0;4;;;;0;muser jl anwar no 43 rt 04 ds muser kec muara samu kbli00;1;0;1;0
13024;55238514;BAKSO PAK TARTO <SUTARTO>;Desa Padang Pengrapat, RT 3/RW 0;6401040010;64;1;40;10;KALIMANTAN TIMUR;PASER;TANAH GROGOT;PADANG PENGRAPAT;eyJpdiI6IjVXd3FOQUwyL3VYczFGZVlEZXJlaUE9PSIsInZhbHVlIjoielIrYVdQakUydWlrU0NObnJwcmhpdz09IiwibWFjIjoiNTUwY2MyODcwNjFhYzJkYjVjNzA0NDIxNDFhZGZkNTJhYTc2OGQzYjM3ZGIyYzk0YmYwMmZiYzAxZDllZjhhNCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: BAKSO DAN MIE AYAM, Kategori: I, KBLI: 56102];;;;UMKM;;-1.850696666666666;116.21756;valid;eyJpdiI6IitBb3duMk1FbTVreGZyNFU3TWplVHc9PSIsInZhbHVlIjoielhZTjZnNTRENEJhYW02YlBOWnpTZz09IiwibWFjIjoiYzBhMjBmMzM0ZjVhMDdmYjg0ZWJmY2Q3NjJmZTI4MTdhY2RkZWVmMzgxMTViZGQ0NmMyOWNkYjc0ZjBkZTkyMyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.850696666666666;116.21756;valid;adib.tamtama;;;bakso pak tarto sutarto;desa padang pengrapat rt 3 rw 0;0;0;4;;;;56;bakso pak tarto sutarto desa padang pengrapat rt 3 rw 0 kbli56;1;0;1;1
13025;55156181;ONDE MARIYATI <MARYATI>;DESA PADANG PENGRAPAT, RT 14/RW 0;6401040010;64;1;40;10;KALIMANTAN TIMUR;PASER;TANAH GROGOT;PADANG PENGRAPAT;eyJpdiI6IlFpdG5WYWNrUnpHUFNmaGcvVU1Oamc9PSIsInZhbHVlIjoiZmRvMGVTSmljWFJ2eDNYSWRkT2xwUT09IiwibWFjIjoiODliODkyODgyNmZlYjAxYWQ1NThlM2YyODQ5OGQzYzcyN2IxN2Y5ZjBmMzcxMzRkZDg2MjM4NTMxNzM3ZGRjZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: MENJUAL ONDE-ONDE, LUMPIA, Kategori: C, KBLI: 10792];;;;UMKM;;-1.85008325;116.23645412;valid;eyJpdiI6Im1yQVhEc1FVV0JoL2ttWWdKdjJPL3c9PSIsInZhbHVlIjoiZmhZTUptVUEyM3VES0lOekRldC9yUT09IiwibWFjIjoiNDBjMGI1MmFjN2VkNDRiZWFlYTQ0NDczNjg1Mzk3MGZhMGQ0ZjEzZWY3MDExNWI1YWMzZmZhNTM5NmY2MzI2OCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.85008325;116.23645412;valid;adib.tamtama;;;onde mariyati maryati;desa padang pengrapat rt 14 rw 0;0;0;4;;;;10;onde mariyati maryati desa padang pengrapat rt 14 rw 0 kbli10;1;0;1;1
13026;55126658;TERNAK AYAM KAMPUNG <MUHAMMAD HATTA>;Desa Putang, RT 1/RW 0;6401080022;64;1;80;22;KALIMANTAN TIMUR;PASER;LONG KALI;PUTANG;eyJpdiI6Ik5QQmlZOGlEbWV4OEVtREpKM3ZqOVE9PSIsInZhbHVlIjoiaitGYmlJaGVJcmQzM1NMQ2lTbmJpdz09IiwibWFjIjoiMjU2OGEzOWJhM2EwZDkzMGEyMzQ5MDdkYjZmNmIwYTkyZGU5NTU4YjRkZDA2MjU0MjRmYzE2NWI3NTljMTU4MyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: ternak ayam, Kategori: G, KBLI: 46205];;;;UMKM;;-1.52862;116.297935;valid;eyJpdiI6IkViRTdVN2RZTUtDU3FTL3ZMK0dWbHc9PSIsInZhbHVlIjoiM3ZVU0tiKzdBdnh1MzFCNlpDZ1JLZz09IiwibWFjIjoiYTM2NTMyYWVhMzczZDA4NTQ1YjdhMjI0NGQxYjQ4OWQ0Y2IyZmYzNTM5ZjQxYjA0ZTJkOTIyNzlkNDI2ZWNlNCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.52862;116.297935;valid;adib.tamtama;;;ternak ayam kampung muhammad hatta;desa putang rt 1 rw 0;0;0;4;;;;46;ternak ayam kampung muhammad hatta desa putang rt 1 rw 0 kbli46;1;0;1;1
13027;55044854;KEDAI ABDUL HAMID <ABDUL HAMID>;BEKOSO, RT 3/RW 0;6401030007;64;1;30;7;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;eyJpdiI6ImRTS1FqN1RrVmNQM25COWFQMThaaVE9PSIsInZhbHVlIjoicmFoSjZPRU54VkNBN2MzTVdvSWNkZz09IiwibWFjIjoiYzkzMjQ4NDI5M2JiNjEwOTkxNTcyZjg2M2NkYWYxZGVlNGE2MGUyMzk5ZDYyY2VkY2E2MWQyNTJlZTFkNjIyMCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: KEDAI KOPI, Kategori: I, KBLI: 56304];;;;UMKM;;-1.946675;116.10211;valid;eyJpdiI6InJmUWpIWHdOWHJEQW83YWgzL2o2Qmc9PSIsInZhbHVlIjoiUnVrWGRiOU5DRisxSXBLWEIxVjErQT09IiwibWFjIjoiMWExMWE1MWZhZTcyNDEyMTc1MzZhZjE5NDQzNWU1ZGQ3MzRmYWE1OGQ4YjI2NTNmMzkwNjI0NDczMzBiMzgzOSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.946675;116.10211;valid;raka.prawira;;;kedai abdul hamid abdul hamid;bekoso rt 3 rw 0;0;0;4;;;;56;kedai abdul hamid abdul hamid bekoso rt 3 rw 0 kbli56;1;0;1;1
13028;55075971;BBM <SAUDAH>;Long Ikis, RT 2/RW 0;6401060015;64;1;60;15;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG IKIS;eyJpdiI6ImZEMHd6eTBWb216TUVxMmNvcHEzeWc9PSIsInZhbHVlIjoiK2NOOGJ1OGpBQzQ2eWNxbW51SWhqZz09IiwibWFjIjoiNjQ3OGQzYzE2OTI0ZTI5NzRkOWE1ZTdmYzcxMDc2YTVkMTFkNTgyMTNiNDgzMTQ0NmE2ZGVmZjJmYTNhM2UyMSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: bbm, Kategori: G, KBLI: 47302];;;;UMKM;;-1.54323317;116.16129842;valid;eyJpdiI6IkxXdjJXd3pRMW9pNkFmdlZvUzR0WGc9PSIsInZhbHVlIjoiT3BjMmRaYjhDWFF5WVp5MnNMU1BWQT09IiwibWFjIjoiNTNjOTljOWFiYjAwM2Y4NDM5N2VlMmU5YzViYzIwNmZkZjdjNjg4NWU0NGJlZDc5NjhkN2E2NWZlOTU0OTMwYyIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.54323317;116.1612984;valid;raka.prawira;;;bbm saudah;long ikis rt 2 rw 0;0;0;4;;;;47;bbm saudah long ikis rt 2 rw 0 kbli47;1;0;1;1
13029;55101407;SATE <I GUSTI BAGUS>;tapis, RT 2/RW 0;6401040015;64;1;40;15;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TAPIS;eyJpdiI6IjJweDMyRFZUblBKWUpxUXRTQ2FRVWc9PSIsInZhbHVlIjoidE0vaHFZb0VQRUpNNmpKbXp5WDJLZz09IiwibWFjIjoiNjkwNzJiYjQ0NDc5NzVhMTdiYmMyOTZmZmI3NzIxNjQzMTY4Y2I5N2E3MzE4NzZiMDAwZDBiOWMyZmI5MjZjYiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: makanan, Kategori: I, KBLI: 56103];;;;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sate i gusti bagus;tapis rt 2 rw 0;0;0;4;;;;56;sate i gusti bagus tapis rt 2 rw 0 kbli56;1;0;1;1
13031;55154946;JUAL PAKAIAN <LENNY ANISA>;Long Ikis, RT 9/RW 0;6401060015;64;1;60;15;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG IKIS;eyJpdiI6IlJvZGp1NXBvN2JrUW1xcWVHQ2doN3c9PSIsInZhbHVlIjoiV01ZOHEwN2VEbEx4U2UzeldQMER6dz09IiwibWFjIjoiMGIzYzA2NzA2ZDMwYjRmNDM0ZmMwYThkYjAyNmM3NjI2MmY0ZGI5MzQ4NWVjN2EzNDE1MzUxYWJlN2VlNzZkZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: eceran pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.48890447;116.14203215;valid;eyJpdiI6IjlMNDV3NUJENWRjbTZaM3pxUFB6Y3c9PSIsInZhbHVlIjoiRFJwQUdvZU52dkJhTFM2SWd3enRqZz09IiwibWFjIjoiMzAwMTQzNzg5MDY0MzNmYjBlODEyMWRkYzg5MzYyZjExOTk3MDBkZWE2ODk4Y2VmNDdmYTlkN2EwNjRjNzE1OCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.48890447;116.14203215;valid;adib.tamtama;;;jual pakaian lenny anisa;long ikis rt 9 rw 0;0;0;4;;;;47;jual pakaian lenny anisa long ikis rt 9 rw 0 kbli47;1;0;1;1
13032;55070588;TOKO SEMBAKO <JAMINAH>;Long Ikis, RT 5/RW 0;6401060015;64;1;60;15;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG IKIS;eyJpdiI6ImRBOHN3N3lJVkZKT1hsRGQxVDdYK0E9PSIsInZhbHVlIjoiT1ZQWmVYbEpsS1ZaRHVUNEltMXBqUT09IiwibWFjIjoiY2E3ODI1ZTc4NjRmNGZiMjM2MDAzYTYxZmY5OTgxOGZlNzhkOWNjNWNhN2EwZDBmNDVjZGE0ZTZkYTYzODVkOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: toko sembako, Kategori: G, KBLI: 47112];;;;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sembako jaminah;long ikis rt 5 rw 0;0;0;4;;;;47;sembako jaminah long ikis rt 5 rw 0 kbli47;1;0;1;1
13033;55264654;RAMINI/WARUNG RAMINI <BAIQ RAMINI>;PADANG PENGRAPAT, RT 20/RW 0;6401040010;64;1;40;10;KALIMANTAN TIMUR;PASER;TANAH GROGOT;PADANG PENGRAPAT;eyJpdiI6IjIrRkpkT2YvN09rMERWOXpybTlTeFE9PSIsInZhbHVlIjoidUwzem1WanBKSE1ZalYyWWx4QmUwZz09IiwibWFjIjoiOGFiN2JiYWFkYjQyNWFiYTNhZjg5OGMxNTkyYjExNmRjNDUxZmY2ZGE4MTYyMDZlZmI0YWEyYzNmODEzN2RhNiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: menjual sempolan, es, Kategori: C, KBLI: 10750];;;;UMKM;;-1.851468333333333;116.230915;valid;eyJpdiI6IlNCbGxxcy9PN1kwblMvYjJVK3NmdWc9PSIsInZhbHVlIjoidUZwUmZKNW1xamJTOGxOWUM4U0Yxdz09IiwibWFjIjoiMDY3YWI4NmEzMGY3Y2Q4Y2JmNmQ3ZjZiYTgwNGU3MTJhNGVlMzRlNzY5ZDA2NzM5MDRhY2UwNWQ2ZTUwODM0NSIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.851468333333333;116.230915;valid;adib.tamtama;;;ramini ramini baiq ramini;padang pengrapat rt 20 rw 0;0;0;4;;;;10;ramini ramini baiq ramini padang pengrapat rt 20 rw 0 kbli10;1;0;1;1
13034;55073756;KEDAI KOPI HERTA <HERTA PANE>;Desa Sandeley, RT 4/RW 0;6401050007;64;1;50;7;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;eyJpdiI6IkozMGZwd3creE9UYzJFREJHRDJPZ0E9PSIsInZhbHVlIjoiV3FzTjRyenIrWFhaNWl5MWxEaUhxZz09IiwibWFjIjoiOTk4ODM3YmU5YmZiODJkYmMxNmEyYWU2NzY2ODJiN2Y0YjdhZWJmYjMxZTU1NjA1YzgyMWVhOGVmYWMxMjBiOCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Rumah Minum, Kategori: I, KBLI: 56303];;;;UMKM;;-1.7065231;116.13807767;valid;eyJpdiI6IlJkM0xVcGg1NGdsc2wyNENPTlJFckE9PSIsInZhbHVlIjoiZnBTK05FNzA3U1RqbWVZQko1bjZqdz09IiwibWFjIjoiNThlOWJkM2Q1MmNmOWM5OTgxNzZlNzFhOWY5NTdiZDE3MGY3YTgzYjIzNGYzYjk5YjRhODVmYjdhMzE5MmM4MSIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.7065231;116.13807767;valid;adib.tamtama;;;kedai kopi herta herta pane;desa sandeley rt 4 rw 0;0;0;4;;;;56;kedai kopi herta herta pane desa sandeley rt 4 rw 0 kbli56;1;0;1;1
13035;55073215;JUAL SAYURAN <SANAIYAH>;Long Kali, RT 8/RW 0;6401080002;64;1;80;2;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;eyJpdiI6IkszcWVYb0g5RCtOMGRZdEJTLzBnTnc9PSIsInZhbHVlIjoidnNHRlE3S2RYTkNPYnphUVBBQXY2UT09IiwibWFjIjoiOTIzNzJjZmMwOWZkMzA5NDMyZTE2NTBlNWIzYjBjODNiZWI5NDllZGUxM2I1OTJjYjE4ZmY3YzZiZGY4Y2YyZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: sayuran, Kategori: G, KBLI: 47813];;;;UMKM;;-1.590915;116.3621433333333;valid;eyJpdiI6IjhjSGo5U3RqZEx5SFNETDFyQzB3NkE9PSIsInZhbHVlIjoiWE1QdlNnMEF2SklqcU1wOHFLRTd5QT09IiwibWFjIjoiYzhiZjdiNThlYzlkOTU5NGQ5NzAwZWUwOWY0NTI2MWI1ZGRmODE5NGNlOTJiZmJmYTEyODE0Y2ZhZDdhNzEyNCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.590915;116.3621433;valid;raka.prawira;;;jual sayuran sanaiyah;long kali rt 8 rw 0;0;0;4;;;;47;jual sayuran sanaiyah long kali rt 8 rw 0 kbli47;1;0;1;1
